source_id,target_id,relation_type,target_in_dataset,used_for_grouping
98444,114981,SIDE_STORY,True,True
98460,2252,ALTERNATIVE,False,False
98460,2354,ALTERNATIVE,False,False
98470,98469,PREQUEL,True,True
98470,98471,SEQUEL,True,True
98473,21772,PREQUEL,True,True
98479,102974,SEQUEL,True,True
98503,102969,SIDE_STORY,True,True
98514,103237,SIDE_STORY,True,True
98514,108941,SPIN_OFF,True,True
98514,124223,SEQUEL,True,True
98514,145433,CHARACTER,False,False
98514,172420,OTHER,True,False
98514,180516,SPIN_OFF,True,True
98514,148370,SIDE_STORY,True,True
98514,148401,SPIN_OFF,True,True
98514,207886,OTHER,False,False
98516,5658,PREQUEL,False,False
98520,21741,PREQUEL,True,True
98520,130305,SEQUEL,True,True
98520,131881,CHARACTER,False,False
98549,104200,SEQUEL,True,True
98549,110693,OTHER,False,False
98549,143086,SEQUEL,True,True
98635,21049,PREQUEL,True,True
98635,108939,SIDE_STORY,True,True
98658,103254,SIDE_STORY,True,True
98658,109153,SIDE_STORY,True,True
98658,113023,SUMMARY,True,True
98658,113024,SEQUEL,True,True
98658,155775,OTHER,False,False
98658,113469,CHARACTER,True,False
98658,205962,OTHER,False,False
98693,132014,OTHER,True,False
98747,105387,SPIN_OFF,True,True
98747,114030,SIDE_STORY,True,True
98762,110292,OTHER,True,False
98762,20889,PREQUEL,True,True
98779,17549,PARENT,True,True
98779,20497,ALTERNATIVE,True,True
98866,98868,PREQUEL,True,True
98866,131182,SEQUEL,True,True
99084,8687,PARENT,True,True
99084,2664,ALTERNATIVE,False,False
99131,21108,CHARACTER,True,False
99147,20958,PREQUEL,True,True
99147,104578,SEQUEL,True,True
99147,108942,OTHER,True,False
99147,119113,SUMMARY,True,True
99147,99634,SIDE_STORY,True,True
99147,150005,OTHER,False,False
99148,21662,PREQUEL,True,True
99196,98452,PREQUEL,True,True
99196,99197,SEQUEL,True,True
99197,99196,PREQUEL,True,True
99424,20947,OTHER,True,False
99424,113950,SEQUEL,True,True
99424,124082,CHARACTER,False,False
99424,158990,SUMMARY,True,True
99424,15313,CHARACTER,True,False
99457,207886,OTHER,False,False
99468,101426,SIDE_STORY,True,True
99468,107068,SEQUEL,True,True
99476,21407,PREQUEL,True,True
99476,142481,SEQUEL,True,True
99478,21796,PREQUEL,True,True
99478,175120,SEQUEL,True,True
99531,102832,SEQUEL,True,True
99539,104175,SIDE_STORY,True,True
99539,108928,SEQUEL,True,True
99539,99540,SIDE_STORY,True,True
99539,21385,PREQUEL,True,True
99540,99539,PARENT,True,True
99557,98143,PREQUEL,True,True
99557,119806,SEQUEL,True,True
99557,131881,CHARACTER,False,False
99557,114317,CHARACTER,True,False
99568,97855,PARENT,True,True
99569,67,PREQUEL,True,True
99578,104217,SIDE_STORY,True,True
99586,117395,OTHER,True,False
99614,17947,PREQUEL,True,True
99614,185875,SEQUEL,True,True
99629,104243,SEQUEL,True,True
99693,21432,ALTERNATIVE,True,True
99693,106169,SEQUEL,True,True
99693,10588,OTHER,True,False
99693,14407,OTHER,True,False
99693,3366,OTHER,True,False
99699,101830,SIDE_STORY,True,True
99699,102977,SEQUEL,True,True
99699,106506,SPIN_OFF,True,True
99727,1108,ALTERNATIVE,False,False
99727,143303,SEQUEL,True,True
99734,21365,PREQUEL,True,True
99748,101696,SIDE_STORY,True,True
99749,20626,PREQUEL,True,True
99749,139095,SEQUEL,True,True
99753,21365,CHARACTER,True,False
99888,21760,PREQUEL,True,True
99888,101372,SEQUEL,True,True
99916,98511,ALTERNATIVE,True,True
99940,101016,SIDE_STORY,True,True
99940,150653,ALTERNATIVE,True,True
99940,195486,ALTERNATIVE,False,False
99995,99994,PREQUEL,True,True
100009,102978,SEQUEL,True,True
100009,102979,SIDE_STORY,True,True
100049,21355,PARENT,True,True
100093,104324,SIDE_STORY,True,True
100093,125514,OTHER,False,False
100133,97857,PREQUEL,True,True
100133,107298,SIDE_STORY,True,True
100133,116147,SEQUEL,True,True
100166,21856,PREQUEL,True,True
100166,104276,SEQUEL,True,True
100166,100723,SIDE_STORY,True,True
100178,21460,PREQUEL,True,True
100178,98876,PREQUEL,True,True
100178,101992,SIDE_STORY,True,True
100178,150429,SEQUEL,True,True
100181,98402,PREQUEL,True,True
100181,115107,SEQUEL,True,True
100182,21403,PREQUEL,True,True
100182,108759,SEQUEL,True,True
100183,20594,PARENT,True,True
100183,167141,SEQUEL,True,True
100185,8937,PREQUEL,True,True
100185,107692,SIDE_STORY,True,True
100240,20850,PREQUEL,True,True
100240,102351,SEQUEL,True,True
100248,166710,CHARACTER,True,False
100248,177778,SEQUEL,True,True
100268,97983,PARENT,True,True
100298,102309,SIDE_STORY,True,True
100298,113359,SEQUEL,True,True
100298,2402,PARENT,False,False
100306,9890,PREQUEL,True,True
100306,112302,SEQUEL,True,True
100353,21507,PARENT,True,True
100359,100358,OTHER,False,False
100359,100360,OTHER,False,False
100359,100361,OTHER,False,False
100382,108062,SIDE_STORY,True,True
100388,124196,OTHER,False,False
100401,2594,ALTERNATIVE,True,True
100401,103049,SEQUEL,True,True
100402,107506,SEQUEL,True,True
100402,125261,SUMMARY,True,True
100408,102860,SEQUEL,True,True
100408,1541,ALTERNATIVE,True,True
100451,108944,SIDE_STORY,True,True
100451,21489,PREQUEL,True,True
100465,20958,PARENT,True,True
100465,20692,PREQUEL,True,True
100483,101581,SIDE_STORY,True,True
100485,126571,OTHER,True,False
100500,177271,SEQUEL,True,True
100518,98951,PARENT,True,True
100526,102882,SEQUEL,True,True
100527,11809,PARENT,True,True
100532,21406,PREQUEL,True,True
100537,21269,PARENT,True,True
100561,87458,PREQUEL,True,True
100561,102353,SEQUEL,True,True
100620,128737,SEQUEL,True,True
100620,30,CHARACTER,False,False
100620,110131,SEQUEL,True,True
100620,172395,OTHER,True,False
100644,20705,PARENT,True,True
100644,103717,SEQUEL,True,True
100652,21833,PREQUEL,True,True
100653,235,PARENT,False,False
100653,145494,OTHER,True,False
100654,98077,PARENT,True,True
100655,98077,PARENT,True,True
100661,603,ALTERNATIVE,True,True
100661,98059,ALTERNATIVE,True,True
100661,21506,ALTERNATIVE,True,True
100661,20577,ALTERNATIVE,True,True
100661,9893,ALTERNATIVE,True,True
100661,1932,ALTERNATIVE,True,True
100661,12191,ALTERNATIVE,True,True
100661,5684,ALTERNATIVE,True,True
100661,21001,ALTERNATIVE,True,True
100661,1534,ALTERNATIVE,True,True
100661,7645,ALTERNATIVE,True,True
100661,16419,ALTERNATIVE,True,True
100661,101101,CHARACTER,True,False
100661,101908,CHARACTER,True,False
100661,105857,ALTERNATIVE,True,True
100661,106858,CHARACTER,True,False
100661,112748,ALTERNATIVE,True,True
100661,112612,CHARACTER,True,False
100661,126905,ALTERNATIVE,True,True
100661,142080,ALTERNATIVE,True,True
100661,157883,ALTERNATIVE,True,True
100661,159429,CHARACTER,True,False
100661,171030,ALTERNATIVE,True,True
100661,185073,ALTERNATIVE,True,True
100661,202957,ALTERNATIVE,True,True
100667,21619,OTHER,True,False
100673,128372,SUMMARY,False,False
100714,104278,SEQUEL,True,True
100723,105893,SIDE_STORY,True,True
100723,100166,PARENT,True,True
100744,97634,PARENT,True,True
100745,2116,ALTERNATIVE,False,False
100745,163024,SEQUEL,True,True
100745,1674,ALTERNATIVE,False,False
100745,177434,OTHER,False,False
100748,21111,ALTERNATIVE,True,True
100749,145850,OTHER,False,False
100773,99255,PREQUEL,True,True
100773,109963,SEQUEL,True,True
100784,99714,PREQUEL,True,True
100784,101925,SEQUEL,True,True
100785,6172,OTHER,True,False
100790,110638,ADAPTATION,False,False
100790,116224,SIDE_STORY,True,True
100790,116225,SIDE_STORY,True,True
100790,132694,SEQUEL,True,True
100790,132698,SIDE_STORY,True,True
100790,142806,SIDE_STORY,True,True
100790,172016,SIDE_STORY,True,True
100790,185643,SIDE_STORY,True,True
100790,186198,SIDE_STORY,True,True
100790,188037,SIDE_STORY,True,True
100790,201910,PREQUEL,False,False
100814,1661,ALTERNATIVE,False,False
100849,101575,CHARACTER,False,False
100849,116789,SPIN_OFF,True,True
100852,98438,PREQUEL,True,True
100852,111931,SIDE_STORY,True,True
100855,356,PARENT,True,True
100873,101435,SEQUEL,True,True
100912,98449,OTHER,True,False
100922,182309,SEQUEL,True,True
100957,20906,PREQUEL,True,True
100957,104257,SIDE_STORY,True,True
100957,134623,SEQUEL,True,True
100966,98420,PREQUEL,True,True
100977,105662,SIDE_STORY,True,True
100977,108631,SEQUEL,True,True
100977,117533,SPIN_OFF,True,True
100977,109085,OTHER,False,False
100977,138675,OTHER,True,False
100978,2165,ALTERNATIVE,True,True
100978,5688,ALTERNATIVE,False,False
100978,6971,ALTERNATIVE,False,False
100978,7307,ALTERNATIVE,False,False
100978,7619,ALTERNATIVE,False,False
100978,8158,PREQUEL,False,False
100978,130622,PREQUEL,True,True
100978,166043,CHARACTER,True,False
100978,176579,OTHER,False,False
101001,104170,SIDE_STORY,True,True
101001,104368,SIDE_STORY,True,True
101004,117448,SEQUEL,True,True
101013,106674,SIDE_STORY,True,True
101016,99940,PARENT,True,True
101016,150653,ALTERNATIVE,True,True
101020,10457,CHARACTER,True,False
101020,14995,CHARACTER,True,False
101024,108040,SEQUEL,True,True
101036,19319,PARENT,True,True
101036,102622,PREQUEL,True,True
101036,110786,SEQUEL,True,True
101036,163204,OTHER,True,False
101042,202419,OTHER,True,False
101043,15061,ALTERNATIVE,True,True
101043,21648,ALTERNATIVE,True,True
101043,107447,SEQUEL,True,True
101043,111082,ALTERNATIVE,True,True
101043,128872,ALTERNATIVE,True,True
101044,934,CHARACTER,True,False
101044,101125,CHARACTER,True,False
101044,21512,CHARACTER,True,False
101046,98599,PREQUEL,True,True
101046,179838,SEQUEL,True,True
101078,21756,ALTERNATIVE,True,True
101083,98437,PARENT,True,True
101083,21305,PREQUEL,True,True
101083,103209,SEQUEL,True,True
101085,21555,PREQUEL,True,True
101097,107755,OTHER,True,False
101097,108625,SEQUEL,True,True
101097,136206,CHARACTER,True,False
101097,10257,ALTERNATIVE,True,True
101097,17249,ALTERNATIVE,True,True
101097,20742,ALTERNATIVE,True,True
101097,136119,ALTERNATIVE,True,True
101097,171080,ALTERNATIVE,True,True
101097,184756,CHARACTER,True,False
101100,97757,PARENT,True,True
101101,99642,PREQUEL,True,True
101101,101908,SEQUEL,True,True
101101,100661,CHARACTER,True,False
101101,98059,CHARACTER,True,False
101101,21506,CHARACTER,True,False
101115,98289,PREQUEL,True,True
101115,108853,SEQUEL,True,True
101115,288,OTHER,True,False
101117,107202,SUMMARY,True,True
101117,107203,SEQUEL,True,True
101117,103588,PREQUEL,True,True
101124,105964,SEQUEL,True,True
101125,101044,CHARACTER,True,False
101126,122675,SIDE_STORY,False,False
101126,122678,SIDE_STORY,False,False
101126,20680,ALTERNATIVE,True,True
101126,118126,SEQUEL,True,True
101161,3002,PARENT,True,True
101161,10271,PARENT,True,True
101165,108623,SEQUEL,True,True
101169,87495,PARENT,True,True
101206,98444,PARENT,True,True
101206,104461,SEQUEL,True,True
101210,19051,OTHER,True,False
101213,21857,PARENT,True,True
101228,110788,SEQUEL,True,True
101267,99742,PREQUEL,True,True
101267,103311,SIDE_STORY,True,True
101267,105962,SEQUEL,True,True
101267,122207,SIDE_STORY,True,True
101277,101478,ALTERNATIVE,True,True
101280,106509,SIDE_STORY,True,True
101280,116741,SPIN_OFF,True,True
101280,127225,CHARACTER,True,False
101280,143391,CHARACTER,True,False
101280,146503,SIDE_STORY,True,True
101280,166381,CHARACTER,True,False
101280,161802,SEQUEL,True,True
101291,104157,SEQUEL,True,True
101302,21175,PREQUEL,True,True
101302,206812,SEQUEL,False,False
101309,21071,OTHER,True,False
101313,21360,PREQUEL,True,True
101316,207886,OTHER,False,False
101318,106690,SEQUEL,True,True
101340,110028,SEQUEL,True,True
101359,102801,ALTERNATIVE,True,True
101359,104071,SEQUEL,True,True
101361,207886,OTHER,False,False
101369,21770,PREQUEL,True,True
101370,21277,PARENT,True,True
101372,99888,PREQUEL,True,True
101373,106568,SEQUEL,True,True
101380,104292,SIDE_STORY,True,True
101381,132545,SEQUEL,True,True
101385,98229,PREQUEL,True,True
101385,102005,SEQUEL,True,True
101411,99856,PREQUEL,True,True
101425,98378,PREQUEL,True,True
101425,113242,SEQUEL,True,True
101426,99468,PARENT,True,True
101432,21827,PARENT,True,True
101435,100873,PREQUEL,True,True
101470,5355,ALTERNATIVE,True,True
101471,20875,PREQUEL,True,True
101474,98437,PREQUEL,True,True
101474,103209,SIDE_STORY,True,True
101474,133844,SEQUEL,True,True
101478,101277,ALTERNATIVE,True,True
101498,98383,PREQUEL,True,True
101498,108811,SEQUEL,True,True
101500,156896,CHARACTER,True,False
101501,98320,PARENT,True,True
101506,108548,SIDE_STORY,True,True
101523,98586,PREQUEL,True,True
101523,116790,SEQUEL,False,False
101546,98310,PARENT,True,True
101554,6336,PREQUEL,True,True
101554,105595,SEQUEL,True,True
101554,21658,PREQUEL,True,True
101554,212323,CHARACTER,True,False
101555,114814,PREQUEL,True,True
101555,130445,PREQUEL,True,True
101571,21726,ALTERNATIVE,True,True
101571,105200,SEQUEL,True,True
101571,106494,SIDE_STORY,True,True
101580,6468,ALTERNATIVE,False,False
101581,100483,PARENT,True,True
101594,9539,ALTERNATIVE,True,True
101594,109260,SEQUEL,True,True
101594,104102,SPIN_OFF,True,True
101594,111144,PREQUEL,True,True
101596,87435,PARENT,True,True
101632,87435,PARENT,True,True
101632,113906,SEQUEL,True,True
101632,187166,ALTERNATIVE,True,True
101695,97886,OTHER,True,False
101696,99748,PARENT,True,True
101697,98872,PREQUEL,True,True
101743,98978,PREQUEL,True,True
101743,109603,SEQUEL,True,True
101775,198033,SEQUEL,True,True
101775,99807,OTHER,True,False
101812,101813,SEQUEL,True,True
101812,101811,PREQUEL,True,True
101813,101812,PREQUEL,True,True
101813,97880,SEQUEL,True,True
101830,99699,PARENT,True,True
101844,98425,PREQUEL,True,True
101844,110088,SEQUEL,True,True
101875,98630,PREQUEL,True,True
101908,101101,PREQUEL,True,True
101908,20577,CHARACTER,True,False
101908,21506,CHARACTER,True,False
101908,603,CHARACTER,True,False
101908,21001,CHARACTER,True,False
101908,1932,CHARACTER,True,False
101908,100661,CHARACTER,True,False
101908,1534,CHARACTER,True,False
101908,98059,CHARACTER,True,False
101908,5684,CHARACTER,True,False
101908,7645,CHARACTER,True,False
101908,9893,CHARACTER,True,False
101908,16419,CHARACTER,True,False
101908,12191,CHARACTER,True,False
101915,107193,CHARACTER,False,False
101915,107196,OTHER,False,False
101915,154673,ALTERNATIVE,True,True
101918,21,PARENT,False,False
101924,99255,PARENT,True,True
101925,100784,PREQUEL,True,True
101925,126819,SEQUEL,True,True
101926,21288,OTHER,True,False
101970,104979,SEQUEL,True,True
101985,98421,PREQUEL,True,True
102004,109342,CHARACTER,False,False
102004,112932,CHARACTER,False,False
102004,115908,SEQUEL,True,True
102004,115824,SPIN_OFF,False,False
102005,101385,PREQUEL,True,True
102309,100298,PARENT,True,True
102346,21798,PREQUEL,True,True
102346,102347,SEQUEL,True,True
102346,109670,OTHER,True,False
102347,102346,PREQUEL,True,True
102347,102348,SEQUEL,True,True
102347,109670,OTHER,True,False
102348,102349,SEQUEL,True,True
102348,102347,PREQUEL,True,True
102348,109670,OTHER,True,False
102349,102348,PREQUEL,True,True
102349,102350,SEQUEL,True,True
102349,109670,OTHER,True,False
102350,102349,PREQUEL,True,True
102350,109670,OTHER,True,False
102351,100240,PREQUEL,True,True
102352,21175,ALTERNATIVE,True,True
102353,100561,PREQUEL,True,True
102436,21815,PREQUEL,True,True
102436,112296,SEQUEL,True,True
102436,112324,SIDE_STORY,True,True
102573,21218,SEQUEL,True,True
102573,856,PREQUEL,True,True
102604,21237,ALTERNATIVE,True,True
102604,112036,CHARACTER,True,False
102622,101036,SEQUEL,True,True
102631,392,PARENT,False,False
102822,15119,PREQUEL,True,True
102832,99531,PREQUEL,True,True
102860,100408,PREQUEL,True,True
102860,967,SEQUEL,False,False
102875,124472,SIDE_STORY,True,True
102883,21450,PREQUEL,True,True
102883,131942,SEQUEL,True,True
102933,99059,SEQUEL,True,True
102941,102940,PREQUEL,True,True
102969,98503,PARENT,True,True
102974,98479,PREQUEL,True,True
102977,99699,PREQUEL,True,True
102977,106506,SPIN_OFF,True,True
102977,110355,SEQUEL,True,True
102977,124756,SIDE_STORY,True,True
102978,100009,PREQUEL,True,True
102978,107881,SIDE_STORY,True,True
102979,100009,PARENT,True,True
103050,19157,SEQUEL,True,True
103209,101083,PREQUEL,True,True
103209,101474,PARENT,True,True
103209,151898,SEQUEL,True,True
103237,98514,PARENT,True,True
103254,98658,PARENT,True,True
103256,99939,SEQUEL,True,True
103311,100225,PREQUEL,True,True
103311,101267,PARENT,True,True
103311,108810,SEQUEL,True,True
103588,101117,SEQUEL,True,True
103588,98497,PREQUEL,True,True
103611,11349,OTHER,True,False
103690,966,PARENT,False,False
103690,109931,SEQUEL,True,True
103690,100290,PREQUEL,True,True
103717,100644,PREQUEL,True,True
103847,97820,PARENT,True,True
103871,110733,SEQUEL,True,True
103871,121035,OTHER,False,False
103871,145433,CHARACTER,False,False
103871,154006,OTHER,False,False
103871,185189,OTHER,False,False
103923,98310,PARENT,True,True
103923,126886,SEQUEL,True,True
103923,203021,SIDE_STORY,True,True
103924,97876,PREQUEL,True,True
104006,19799,PARENT,True,True
104006,204629,SIDE_STORY,True,True
104041,112233,ALTERNATIVE,True,True
104077,21879,PREQUEL,True,True
104082,104188,PARENT,True,True
104104,98739,PREQUEL,True,True
104104,121567,SEQUEL,True,True
104170,101001,PARENT,True,True
104175,99539,PARENT,True,True
104187,87496,PARENT,True,True
104187,118168,SEQUEL,True,True
104188,104082,SPIN_OFF,True,True
104188,21288,PARENT,True,True
104188,116962,SEQUEL,True,True
104211,10456,OTHER,True,False
104211,12487,PREQUEL,True,True
104214,98090,PREQUEL,True,True
104214,141763,SPIN_OFF,False,False
104243,99629,PREQUEL,True,True
104257,100957,PARENT,True,True
104278,100714,PREQUEL,True,True
104278,107294,SEQUEL,True,True
104308,108355,OTHER,True,False
104308,124136,SEQUEL,True,True
104330,114606,PREQUEL,True,True
104368,101001,PARENT,True,True
104437,20594,PARENT,True,True
104437,151640,ALTERNATIVE,True,True
104530,98657,PREQUEL,True,True
104580,98034,PREQUEL,True,True
104580,112625,SEQUEL,True,True
104854,6590,PARENT,True,True
105096,110686,SEQUEL,True,True
105662,100977,PARENT,True,True
105663,7768,PARENT,True,True
105964,101124,PREQUEL,True,True
105964,151018,SEQUEL,True,True
106146,138961,SIDE_STORY,True,True
106169,99693,PREQUEL,True,True
106169,106896,SEQUEL,True,True
106169,109418,SIDE_STORY,True,True
106215,119342,CHARACTER,False,False
106215,119344,CHARACTER,False,False
106223,97940,PARENT,True,True
106223,110318,OTHER,True,False
106494,101571,PARENT,True,True
106506,99699,PARENT,True,True
106506,102977,PARENT,True,True
106506,110355,PARENT,True,True
106506,154125,SIDE_STORY,True,True
106506,142343,PARENT,True,True
106674,101013,PARENT,True,True
106862,106918,SEQUEL,True,True
106915,97815,CHARACTER,True,False
